oftic,TICKER,CUSIP,CNAME,STATPERS,MEASURE,FPI,MEANEST,STDEV,FPEDATS,ACTUAL,ANNDATS_ACT
COP,P,20825C10,CONOCOPHILLIPS,2018-11-15,EPS,6,1.34,0.2,2018-12-31,1.13,2019-01-31
COP,P,20825C10,CONOCOPHILLIPS,2018-12-20,EPS,6,1.13,0.18,2018-12-31,1.13,2019-01-31
COP,P,20825C10,CONOCOPHILLIPS,2019-01-17,EPS,6,0.97,0.1,2018-12-31,1.13,2019-01-31
COP,P,20825C10,CONOCOPHILLIPS,2019-02-14,EPS,6,0.74,0.17,2019-03-31,1,2019-04-30
COP,P,20825C10,CONOCOPHILLIPS,2019-03-14,EPS,6,0.76,0.17,2019-03-31,1,2019-04-30
COP,P,20825C10,CONOCOPHILLIPS,2019-04-18,EPS,6,0.9,0.05,2019-03-31,1,2019-04-30
COP,P,20825C10,CONOCOPHILLIPS,2019-05-16,EPS,6,1.08,0.2,2019-06-30,1.01,2019-07-30
COP,P,20825C10,CONOCOPHILLIPS,2019-06-20,EPS,6,1.1,0.18,2019-06-30,1.01,2019-07-30
COP,P,20825C10,CONOCOPHILLIPS,2019-07-18,EPS,6,1.05,0.09,2019-06-30,1.01,2019-07-30
COP,P,20825C10,CONOCOPHILLIPS,2019-08-15,EPS,6,1.04,0.15,2019-09-30,0.82,2019-10-29
COP,P,20825C10,CONOCOPHILLIPS,2019-09-19,EPS,6,0.97,0.14,2019-09-30,0.82,2019-10-29
COP,P,20825C10,CONOCOPHILLIPS,2019-10-17,EPS,6,0.79,0.18,2019-09-30,0.82,2019-10-29
COP,P,20825C10,CONOCOPHILLIPS,2019-11-14,EPS,6,0.77,0.12,2019-12-31,0.76,2020-02-04
COP,P,20825C10,CONOCOPHILLIPS,2019-12-19,EPS,6,0.78,0.1,2019-12-31,0.76,2020-02-04
COP,P,20825C10,CONOCOPHILLIPS,2020-01-16,EPS,6,0.8,0.1,2019-12-31,0.76,2020-02-04
COP,P,20825C10,CONOCOPHILLIPS,2020-02-20,EPS,6,0.8,0.15,2020-03-31,0.45,2020-04-30
COP,P,20825C10,CONOCOPHILLIPS,2020-03-19,EPS,6,0.7,0.21,2020-03-31,0.45,2020-04-30
COP,P,20825C10,CONOCOPHILLIPS,2020-04-16,EPS,6,0.3,0.31,2020-03-31,0.45,2020-04-30
COP,P,20825C10,CONOCOPHILLIPS,2020-05-14,EPS,6,-0.71,0.32,2020-06-30,-0.92,2020-07-30
COP,P,20825C10,CONOCOPHILLIPS,2020-06-18,EPS,6,-0.63,0.2,2020-06-30,-0.92,2020-07-30
COP,P,20825C10,CONOCOPHILLIPS,2020-07-16,EPS,6,-0.58,0.12,2020-06-30,-0.92,2020-07-30
COP,P,20825C10,CONOCOPHILLIPS,2020-08-20,EPS,6,-0.25,0.19,2020-09-30,-0.31,2020-10-29
COP,P,20825C10,CONOCOPHILLIPS,2020-09-17,EPS,6,-0.22,0.18,2020-09-30,-0.31,2020-10-29
COP,P,20825C10,CONOCOPHILLIPS,2020-10-15,EPS,6,-0.28,0.09,2020-09-30,-0.31,2020-10-29
COP,P,20825C10,CONOCOPHILLIPS,2020-11-19,EPS,6,-0.21,0.16,2020-12-31,-0.19,2021-02-02
COP,P,20825C10,CONOCOPHILLIPS,2020-12-17,EPS,6,-0.2,0.16,2020-12-31,-0.19,2021-02-02
COP,P,20825C10,CONOCOPHILLIPS,2021-01-14,EPS,6,-0.19,0.13,2020-12-31,-0.19,2021-02-02
COP,P,20825C10,CONOCOPHILLIPS,2021-02-18,EPS,6,0.3,0.18,2021-03-31,0.69,2021-05-04
COP,P,20825C10,CONOCOPHILLIPS,2021-03-18,EPS,6,0.46,0.29,2021-03-31,0.69,2021-05-04
COP,P,20825C10,CONOCOPHILLIPS,2021-04-15,EPS,6,0.51,0.25,2021-03-31,0.69,2021-05-04
COP,P,20825C10,CONOCOPHILLIPS,2021-05-20,EPS,6,0.81,0.24,2021-06-30,1.27,2021-08-03
COP,P,20825C10,CONOCOPHILLIPS,2021-06-17,EPS,6,0.92,0.21,2021-06-30,1.27,2021-08-03
COP,P,20825C10,CONOCOPHILLIPS,2021-07-15,EPS,6,1.01,0.22,2021-06-30,1.27,2021-08-03
COP,P,20825C10,CONOCOPHILLIPS,2021-08-19,EPS,6,1.41,0.22,2021-09-30,1.77,2021-11-02
COP,P,20825C10,CONOCOPHILLIPS,2021-09-16,EPS,6,1.38,0.22,2021-09-30,1.77,2021-11-02
COP,P,20825C10,CONOCOPHILLIPS,2021-10-14,EPS,6,1.44,0.21,2021-09-30,1.77,2021-11-02
COP,P,20825C10,CONOCOPHILLIPS,2021-11-18,EPS,6,2.08,0.27,2021-12-31,2.27,2022-02-03
COP,P,20825C10,CONOCOPHILLIPS,2021-12-16,EPS,6,2.16,0.18,2021-12-31,2.27,2022-02-03
COP,P,20825C10,CONOCOPHILLIPS,2022-01-20,EPS,6,2.17,0.17,2021-12-31,2.27,2022-02-03
COP,P,20825C10,CONOCOPHILLIPS,2022-02-17,EPS,6,2.4,0.25,2022-03-31,3.27,2022-05-05
COP,P,20825C10,CONOCOPHILLIPS,2022-03-17,EPS,6,2.63,0.39,2022-03-31,3.27,2022-05-05
COP,P,20825C10,CONOCOPHILLIPS,2022-04-14,EPS,6,2.82,0.47,2022-03-31,3.27,2022-05-05
COP,P,20825C10,CONOCOPHILLIPS,2022-05-19,EPS,6,3.67,0.68,2022-06-30,3.91,2022-08-04
COP,P,20825C10,CONOCOPHILLIPS,2022-06-16,EPS,6,3.8,0.55,2022-06-30,3.91,2022-08-04
COP,P,20825C10,CONOCOPHILLIPS,2022-07-14,EPS,6,3.87,0.53,2022-06-30,3.91,2022-08-04
COP,P,20825C10,CONOCOPHILLIPS,2022-08-18,EPS,6,3.87,0.77,2022-09-30,3.6,2022-11-03
COP,P,20825C10,CONOCOPHILLIPS,2022-09-15,EPS,6,3.99,0.8,2022-09-30,3.6,2022-11-03
COP,P,20825C10,CONOCOPHILLIPS,2022-10-20,EPS,6,3.44,0.25,2022-09-30,3.6,2022-11-03
COP,P,20825C10,CONOCOPHILLIPS,2022-11-17,EPS,6,3.45,0.54,2022-12-31,2.71,2023-02-02
COP,P,20825C10,CONOCOPHILLIPS,2022-12-15,EPS,6,3.22,0.47,2022-12-31,2.71,2023-02-02
COP,P,20825C10,CONOCOPHILLIPS,2023-01-19,EPS,6,2.87,0.29,2022-12-31,2.71,2023-02-02
COP,P,20825C10,CONOCOPHILLIPS,2023-02-16,EPS,6,2.39,0.38,2023-03-31,2.38,2023-05-04
COP,P,20825C10,CONOCOPHILLIPS,2023-03-16,EPS,6,2.39,0.36,2023-03-31,2.38,2023-05-04
COP,P,20825C10,CONOCOPHILLIPS,2023-04-20,EPS,6,2.08,0.16,2023-03-31,2.38,2023-05-04
COP,P,20825C10,CONOCOPHILLIPS,2023-05-18,EPS,6,2.24,0.39,2023-06-30,1.84,2023-08-03
COP,P,20825C10,CONOCOPHILLIPS,2023-06-15,EPS,6,2.11,0.41,2023-06-30,1.84,2023-08-03
COP,P,20825C10,CONOCOPHILLIPS,2023-07-20,EPS,6,2.03,0.38,2023-06-30,1.84,2023-08-03
COP,P,20825C10,CONOCOPHILLIPS,2023-08-17,EPS,6,1.97,0.26,2023-09-30,2.16,2023-11-02
COP,P,20825C10,CONOCOPHILLIPS,2023-09-14,EPS,6,2.04,0.25,2023-09-30,2.16,2023-11-02
COP,P,20825C10,CONOCOPHILLIPS,2023-10-19,EPS,6,2.07,0.17,2023-09-30,2.16,2023-11-02
COP,P,20825C10,CONOCOPHILLIPS,2023-11-16,EPS,6,2.63,0.29,2023-12-31,2.4,2024-02-08
COP,P,20825C10,CONOCOPHILLIPS,2023-12-14,EPS,6,2.54,0.31,2023-12-31,2.4,2024-02-08
BKNG,PCLN,09857L10,BOOKING HLDG,2018-03-15,EPS,6,10.65,0.45,2018-03-31,12,2018-05-09
BKNG,PCLN,09857L10,BOOKING HLDG,2018-04-19,EPS,6,10.67,0.46,2018-03-31,12,2018-05-09
BKNG,PCLN,09857L10,BOOKING HLDG,2018-05-17,EPS,6,17.32,0.59,2018-06-30,20.67,2018-08-09
BKNG,PCLN,09857L10,BOOKING HLDG,2018-06-14,EPS,6,17.32,0.59,2018-06-30,20.67,2018-08-09
BKNG,PCLN,09857L10,BOOKING HLDG,2018-07-19,EPS,6,17.31,0.57,2018-06-30,20.67,2018-08-09
BKNG,PCLN,09857L10,BOOKING HLDG,2018-08-16,EPS,6,38.39,1.26,2018-09-30,37.78,2018-11-05
BKNG,PCLN,09857L10,BOOKING HLDG,2018-09-20,EPS,6,38.18,1.05,2018-09-30,37.78,2018-11-05
BKNG,PCLN,09857L10,BOOKING HLDG,2018-10-18,EPS,6,38.18,1.04,2018-09-30,37.78,2018-11-05
BKNG,PCLN,09857L10,BOOKING HLDG,2018-11-15,EPS,6,19.48,0.39,2018-12-31,22.49,2019-02-27
BKNG,PCLN,09857L10,BOOKING HLDG,2018-12-20,EPS,6,19.48,0.38,2018-12-31,22.49,2019-02-27
BKNG,PCLN,09857L10,BOOKING HLDG,2019-01-17,EPS,6,19.44,0.41,2018-12-31,22.49,2019-02-27
BKNG,PCLN,09857L10,BOOKING HLDG,2019-02-14,EPS,6,19.44,0.43,2018-12-31,22.49,2019-02-27
BKNG,PCLN,09857L10,BOOKING HLDG,2019-03-14,EPS,6,11.26,0.29,2019-03-31,11.17,2019-05-09
BKNG,PCLN,09857L10,BOOKING HLDG,2019-04-18,EPS,6,11.26,0.28,2019-03-31,11.17,2019-05-09
BKNG,PCLN,09857L10,BOOKING HLDG,2019-05-16,EPS,6,22.72,0.48,2019-06-30,23.59,2019-08-07
BKNG,PCLN,09857L10,BOOKING HLDG,2019-06-20,EPS,6,22.7,0.47,2019-06-30,23.59,2019-08-07
BKNG,PCLN,09857L10,BOOKING HLDG,2019-07-18,EPS,6,22.68,0.49,2019-06-30,23.59,2019-08-07
BKNG,PCLN,09857L10,BOOKING HLDG,2019-08-15,EPS,6,44.41,0.63,2019-09-30,45.36,2019-11-07
BKNG,PCLN,09857L10,BOOKING HLDG,2019-09-19,EPS,6,44.51,0.83,2019-09-30,45.36,2019-11-07
BKNG,PCLN,09857L10,BOOKING HLDG,2019-10-17,EPS,6,44.51,0.83,2019-09-30,45.36,2019-11-07
BKNG,PCLN,09857L10,BOOKING HLDG,2019-11-14,EPS,6,22.06,0.46,2019-12-31,23.3,2020-02-26
BKNG,PCLN,09857L10,BOOKING HLDG,2019-12-19,EPS,6,22.07,0.45,2019-12-31,23.3,2020-02-26
BKNG,PCLN,09857L10,BOOKING HLDG,2020-01-16,EPS,6,22.05,0.45,2019-12-31,23.3,2020-02-26
BKNG,PCLN,09857L10,BOOKING HLDG,2020-02-20,EPS,6,22.08,0.44,2019-12-31,23.3,2020-02-26
BKNG,PCLN,09857L10,BOOKING HLDG,2020-03-19,EPS,6,7.76,3.02,2020-03-31,3.77,2020-05-07
BKNG,PCLN,09857L10,BOOKING HLDG,2020-04-16,EPS,6,6.68,3.15,2020-03-31,3.77,2020-05-07
BKNG,PCLN,09857L10,BOOKING HLDG,2020-05-14,EPS,6,-11.64,3.41,2020-06-30,-10.81,2020-08-06
BKNG,PCLN,09857L10,BOOKING HLDG,2020-06-18,EPS,6,-11.57,3.38,2020-06-30,-10.81,2020-08-06
BKNG,PCLN,09857L10,BOOKING HLDG,2020-07-16,EPS,6,-11.76,3.29,2020-06-30,-10.81,2020-08-06
BKNG,PCLN,09857L10,BOOKING HLDG,2020-08-20,EPS,6,15.92,8.29,2020-09-30,12.27,2020-11-05
BKNG,PCLN,09857L10,BOOKING HLDG,2020-09-17,EPS,6,15.92,8.29,2020-09-30,12.27,2020-11-05
BKNG,PCLN,09857L10,BOOKING HLDG,2020-10-15,EPS,6,14.43,4.55,2020-09-30,12.27,2020-11-05
BKNG,PCLN,09857L10,BOOKING HLDG,2020-11-19,EPS,6,-4.09,2.88,2020-12-31,-0.57,2021-02-24
BKNG,PCLN,09857L10,BOOKING HLDG,2020-12-17,EPS,6,-3.9,2.87,2020-12-31,-0.57,2021-02-24
BKNG,PCLN,09857L10,BOOKING HLDG,2021-01-14,EPS,6,-3.78,2.68,2020-12-31,-0.57,2021-02-24
BKNG,PCLN,09857L10,BOOKING HLDG,2021-02-18,EPS,6,-3.85,2.79,2020-12-31,-0.57,2021-02-24
BKNG,PCLN,09857L10,BOOKING HLDG,2021-03-18,EPS,6,-5.9,3.42,2021-03-31,-5.26,2021-05-05
BKNG,PCLN,09857L10,BOOKING HLDG,2021-04-15,EPS,6,-5.85,2.51,2021-03-31,-5.26,2021-05-05
BKNG,PCLN,09857L10,BOOKING HLDG,2021-05-20,EPS,6,-1.23,4.32,2021-06-30,-2.55,2021-08-04
BKNG,PCLN,09857L10,BOOKING HLDG,2021-06-17,EPS,6,-1.58,3.99,2021-06-30,-2.55,2021-08-04
BKNG,PCLN,09857L10,BOOKING HLDG,2021-07-15,EPS,6,-2.1,3.07,2021-06-30,-2.55,2021-08-04
BKNG,PCLN,09857L10,BOOKING HLDG,2021-08-19,EPS,6,32.74,7.13,2021-09-30,37.7,2021-11-03
BKNG,PCLN,09857L10,BOOKING HLDG,2021-09-16,EPS,6,32.48,7.1,2021-09-30,37.7,2021-11-03
BKNG,PCLN,09857L10,BOOKING HLDG,2021-10-14,EPS,6,32.73,7,2021-09-30,37.7,2021-11-03
BKNG,PCLN,09857L10,BOOKING HLDG,2021-11-18,EPS,6,13.88,1.44,2021-12-31,15.83,2022-02-23
BKNG,PCLN,09857L10,BOOKING HLDG,2021-12-16,EPS,6,13.62,1.48,2021-12-31,15.83,2022-02-23
BKNG,PCLN,09857L10,BOOKING HLDG,2022-01-20,EPS,6,13.61,1.95,2021-12-31,15.83,2022-02-23
BKNG,PCLN,09857L10,BOOKING HLDG,2022-02-17,EPS,6,13.68,2,2021-12-31,15.83,2022-02-23
BKNG,PCLN,09857L10,BOOKING HLDG,2022-03-17,EPS,6,0.63,1.99,2022-03-31,3.9,2022-05-04
BKNG,PCLN,09857L10,BOOKING HLDG,2022-04-14,EPS,6,0.8,2.54,2022-03-31,3.9,2022-05-04
BKNG,PCLN,09857L10,BOOKING HLDG,2022-05-19,EPS,6,17.28,2.15,2022-06-30,19.08,2022-08-03
BKNG,PCLN,09857L10,BOOKING HLDG,2022-06-16,EPS,6,17.38,2.06,2022-06-30,19.08,2022-08-03
BKNG,PCLN,09857L10,BOOKING HLDG,2022-07-14,EPS,6,17.56,2.06,2022-06-30,19.08,2022-08-03
BKNG,PCLN,09857L10,BOOKING HLDG,2022-08-18,EPS,6,49.74,2.37,2022-09-30,53.03,2022-11-02
BKNG,PCLN,09857L10,BOOKING HLDG,2022-09-15,EPS,6,49.94,2.24,2022-09-30,53.03,2022-11-02
BKNG,PCLN,09857L10,BOOKING HLDG,2022-10-20,EPS,6,49.98,2.21,2022-09-30,53.03,2022-11-02
BKNG,PCLN,09857L10,BOOKING HLDG,2022-11-17,EPS,6,21.59,2.28,2022-12-31,24.74,2023-02-23
BKNG,PCLN,09857L10,BOOKING HLDG,2022-12-15,EPS,6,21.61,2.23,2022-12-31,24.74,2023-02-23
BKNG,PCLN,09857L10,BOOKING HLDG,2023-01-19,EPS,6,21.91,2.22,2022-12-31,24.74,2023-02-23
BKNG,PCLN,09857L10,BOOKING HLDG,2023-02-16,EPS,6,22.24,2.11,2022-12-31,24.74,2023-02-23
BKNG,PCLN,09857L10,BOOKING HLDG,2023-03-16,EPS,6,10.52,1.19,2023-03-31,11.6,2023-05-04
BKNG,PCLN,09857L10,BOOKING HLDG,2023-04-20,EPS,6,10.6,1.3,2023-03-31,11.6,2023-05-04
BKNG,PCLN,09857L10,BOOKING HLDG,2023-05-18,EPS,6,28.56,1.79,2023-06-30,37.62,2023-08-03
BKNG,PCLN,09857L10,BOOKING HLDG,2023-06-15,EPS,6,28.6,1.63,2023-06-30,37.62,2023-08-03
BKNG,PCLN,09857L10,BOOKING HLDG,2023-07-20,EPS,6,28.69,1.67,2023-06-30,37.62,2023-08-03
BKNG,PCLN,09857L10,BOOKING HLDG,2023-08-17,EPS,6,67.82,2.32,2023-09-30,72.32,2023-11-02
BKNG,PCLN,09857L10,BOOKING HLDG,2023-09-14,EPS,6,67.82,2.32,2023-09-30,72.32,2023-11-02
BKNG,PCLN,09857L10,BOOKING HLDG,2023-10-19,EPS,6,67.58,2.62,2023-09-30,72.32,2023-11-02
BKNG,PCLN,09857L10,BOOKING HLDG,2023-11-16,EPS,6,28.94,2.6,2023-12-31,32,2024-02-22
BKNG,PCLN,09857L10,BOOKING HLDG,2023-12-14,EPS,6,29.03,2.59,2023-12-31,32,2024-02-22
PEP,PEP,71344810,PEPSICO INC,1999-01-14,EPS,6,0.28,0.07,1998-12-31,0.24,1999-02-01
PEP,PEP,71344810,PEPSICO INC,1999-02-18,EPS,6,0.25,0.02,1999-03-31,0.25,1999-04-22
PEP,PEP,71344810,PEPSICO INC,1999-03-18,EPS,6,0.25,0.02,1999-03-31,0.25,1999-04-22
PEP,PEP,71344810,PEPSICO INC,1999-04-15,EPS,6,0.25,0.01,1999-03-31,0.25,1999-04-22
PEP,PEP,71344810,PEPSICO INC,1999-05-20,EPS,6,0.3,0.03,1999-06-30,0.31,1999-07-20
PEP,PEP,71344810,PEPSICO INC,1999-06-17,EPS,6,0.3,0.03,1999-06-30,0.31,1999-07-20
PEP,PEP,71344810,PEPSICO INC,1999-07-15,EPS,6,0.3,0.02,1999-06-30,0.31,1999-07-20
PEP,PEP,71344810,PEPSICO INC,1999-08-19,EPS,6,0.34,0.01,1999-09-30,0.34,1999-10-06
PEP,PEP,71344810,PEPSICO INC,1999-09-16,EPS,6,0.33,0.01,1999-09-30,0.34,1999-10-06
PEP,PEP,71344810,PEPSICO INC,1999-10-14,EPS,6,0.32,0.01,1999-12-31,0.33,2000-02-09
PEP,PEP,71344810,PEPSICO INC,1999-11-18,EPS,6,0.32,0.01,1999-12-31,0.33,2000-02-09
PEP,PEP,71344810,PEPSICO INC,1999-12-16,EPS,6,0.32,0.01,1999-12-31,0.33,2000-02-09
PEP,PEP,71344810,PEPSICO INC,2000-01-20,EPS,6,0.32,0.01,1999-12-31,0.33,2000-02-09
PEP,PEP,71344810,PEPSICO INC,2000-02-17,EPS,6,0.28,0.01,2000-03-31,0.29,2000-04-19
PEP,PEP,71344810,PEPSICO INC,2000-03-16,EPS,6,0.28,0.01,2000-03-31,0.29,2000-04-19
PEP,PEP,71344810,PEPSICO INC,2000-04-20,EPS,6,0.35,0.01,2000-06-30,0.38,2000-07-13
PEP,PEP,71344810,PEPSICO INC,2000-05-18,EPS,6,0.36,0.01,2000-06-30,0.38,2000-07-13
PEP,PEP,71344810,PEPSICO INC,2000-06-15,EPS,6,0.36,0.01,2000-06-30,0.38,2000-07-13
PEP,PEP,71344810,PEPSICO INC,2000-07-20,EPS,6,0.39,0.01,2000-09-30,0.4,2000-10-04
PEP,PEP,71344810,PEPSICO INC,2000-08-17,EPS,6,0.39,0.02,2000-09-30,0.4,2000-10-04
PEP,PEP,71344810,PEPSICO INC,2000-09-14,EPS,6,0.39,0.02,2000-09-30,0.4,2000-10-04
PEP,PEP,71344810,PEPSICO INC,2000-10-19,EPS,6,0.38,0.01,2000-12-31,0.38,2001-02-05
PEP,PEP,71344810,PEPSICO INC,2000-11-16,EPS,6,0.38,0.01,2000-12-31,0.38,2001-02-05
PEP,PEP,71344810,PEPSICO INC,2000-12-14,EPS,6,0.38,0.01,2000-12-31,0.38,2001-02-05
PEP,PEP,71344810,PEPSICO INC,2001-01-18,EPS,6,0.38,0.01,2000-12-31,0.38,2001-02-05
PEP,PEP,71344810,PEPSICO INC,2001-02-15,EPS,6,0.32,0.01,2001-03-31,0.34,2001-04-23
PEP,PEP,71344810,PEPSICO INC,2001-03-15,EPS,6,0.32,0.01,2001-03-31,0.34,2001-04-23
PEP,PEP,71344810,PEPSICO INC,2001-04-19,EPS,6,0.32,0.01,2001-03-31,0.34,2001-04-23
PEP,PEP,71344810,PEPSICO INC,2001-05-17,EPS,6,0.43,0.01,2001-06-30,0.44,2001-07-19
PEP,PEP,71344810,PEPSICO INC,2001-06-14,EPS,6,0.43,0.01,2001-06-30,0.44,2001-07-19
PEP,PEP,71344810,PEPSICO INC,2001-07-19,EPS,6,0.45,0.01,2001-09-30,0.48,2001-10-10
PEP,PEP,71344810,PEPSICO INC,2001-08-16,EPS,6,0.45,0.01,2001-09-30,0.48,2001-10-10
PEP,PEP,71344810,PEPSICO INC,2001-09-20,EPS,6,0.46,0.01,2001-09-30,0.48,2001-10-10
PEP,PEP,71344810,PEPSICO INC,2001-10-18,EPS,6,0.43,0.01,2001-12-31,0.42,2002-02-06
PEP,PEP,71344810,PEPSICO INC,2001-11-15,EPS,6,0.42,0,2001-12-31,0.42,2002-02-06
PEP,PEP,71344810,PEPSICO INC,2001-12-20,EPS,6,0.42,0,2001-12-31,0.42,2002-02-06
PEP,PEP,71344810,PEPSICO INC,2002-01-17,EPS,6,0.42,0,2001-12-31,0.42,2002-02-06
PEP,PEP,71344810,PEPSICO INC,2002-02-14,EPS,6,0.37,0.01,2002-03-31,0.38,2002-04-23
PEP,PEP,71344810,PEPSICO INC,2002-03-14,EPS,6,0.37,0,2002-03-31,0.38,2002-04-23
PEP,PEP,71344810,PEPSICO INC,2002-04-18,EPS,6,0.37,0,2002-03-31,0.38,2002-04-23
PEP,PEP,71344810,PEPSICO INC,2002-05-16,EPS,6,0.52,0,2002-06-30,0.52,2002-07-08
PEP,PEP,71344810,PEPSICO INC,2002-06-20,EPS,6,0.52,0,2002-06-30,0.52,2002-07-08
PEP,PEP,71344810,PEPSICO INC,2002-07-18,EPS,6,0.52,0.01,2002-06-30,0.52,2002-07-08
PEP,PEP,71344810,PEPSICO INC,2002-08-15,EPS,6,0.55,0.01,2002-09-30,0.54,2002-10-08
PEP,PEP,71344810,PEPSICO INC,2002-09-19,EPS,6,0.55,0.01,2002-09-30,0.54,2002-10-08
PEP,PEP,71344810,PEPSICO INC,2002-10-17,EPS,6,0.5,0.01,2002-12-31,0.5,2003-02-06
PEP,PEP,71344810,PEPSICO INC,2002-11-14,EPS,6,0.5,0.01,2002-12-31,0.5,2003-02-06
PEP,PEP,71344810,PEPSICO INC,2002-12-19,EPS,6,0.5,0.01,2002-12-31,0.5,2003-02-06
PEP,PEP,71344810,PEPSICO INC,2003-01-16,EPS,6,0.5,0.01,2002-12-31,0.5,2003-02-06
PEP,PEP,71344810,PEPSICO INC,2003-02-20,EPS,6,0.42,0.01,2003-03-31,0.4,2003-04-17
PEP,PEP,71344810,PEPSICO INC,2003-03-20,EPS,6,0.42,0.01,2003-03-31,0.4,2003-04-17
PEP,PEP,71344810,PEPSICO INC,2003-04-17,EPS,6,0.58,0,2003-06-30,0.54,2003-07-10
PEP,PEP,71344810,PEPSICO INC,2003-05-15,EPS,6,0.58,0.01,2003-06-30,0.54,2003-07-10
PEP,PEP,71344810,PEPSICO INC,2003-06-19,EPS,6,0.58,0.01,2003-06-30,0.54,2003-07-10
PEP,PEP,71344810,PEPSICO INC,2003-07-17,EPS,6,0.62,0.01,2003-09-30,0.58,2003-10-07
PEP,PEP,71344810,PEPSICO INC,2003-08-14,EPS,6,0.62,0.01,2003-09-30,0.58,2003-10-07
PEP,PEP,71344810,PEPSICO INC,2003-09-18,EPS,6,0.62,0.01,2003-09-30,0.58,2003-10-07
PEP,PEP,71344810,PEPSICO INC,2003-10-16,EPS,6,0.57,0.01,2003-12-31,0.52,2004-02-05
PEP,PEP,71344810,PEPSICO INC,2003-11-20,EPS,6,0.57,0.01,2003-12-31,0.52,2004-02-05
PEP,PEP,71344810,PEPSICO INC,2003-12-18,EPS,6,0.51,0.06,2003-12-31,0.52,2004-02-05
PEP,PEP,71344810,PEPSICO INC,2004-01-15,EPS,6,0.49,0.07,2003-12-31,0.52,2004-02-05
PEP,PEP,71344810,PEPSICO INC,2004-02-19,EPS,6,0.44,0.01,2004-03-31,0.46,2004-04-15
PEP,PEP,71344810,PEPSICO INC,2004-03-18,EPS,6,0.44,0,2004-03-31,0.46,2004-04-15
PEP,PEP,71344810,PEPSICO INC,2004-04-15,EPS,6,0.6,0.01,2004-06-30,0.61,2004-07-15
PEP,PEP,71344810,PEPSICO INC,2004-05-20,EPS,6,0.6,0.01,2004-06-30,0.61,2004-07-15
PEP,PEP,71344810,PEPSICO INC,2004-06-17,EPS,6,0.6,0.01,2004-06-30,0.61,2004-07-15
PEP,PEP,71344810,PEPSICO INC,2004-07-15,EPS,6,0.65,0.01,2004-09-30,0.66,2004-09-30
PEP,PEP,71344810,PEPSICO INC,2004-08-19,EPS,6,0.65,0.01,2004-09-30,0.66,2004-09-30
PEP,PEP,71344810,PEPSICO INC,2004-09-16,EPS,6,0.65,0.01,2004-09-30,0.66,2004-09-30
PEP,PEP,71344810,PEPSICO INC,2004-10-14,EPS,6,0.58,0.01,2004-12-31,0.58,2005-02-03
PEP,PEP,71344810,PEPSICO INC,2004-11-18,EPS,6,0.58,0.01,2004-12-31,0.58,2005-02-03
PEP,PEP,71344810,PEPSICO INC,2004-12-16,EPS,6,0.58,0.01,2004-12-31,0.58,2005-02-03
PEP,PEP,71344810,PEPSICO INC,2005-01-20,EPS,6,0.58,0.01,2004-12-31,0.58,2005-02-03
PEP,PEP,71344810,PEPSICO INC,2005-02-17,EPS,6,0.51,0.01,2005-03-31,0.53,2005-04-14
PEP,PEP,71344810,PEPSICO INC,2005-03-17,EPS,6,0.51,0.01,2005-03-31,0.53,2005-04-14
PEP,PEP,71344810,PEPSICO INC,2005-04-14,EPS,6,0.67,0.01,2005-06-30,0.7,2005-07-12
PEP,PEP,71344810,PEPSICO INC,2005-05-19,EPS,6,0.67,0.01,2005-06-30,0.7,2005-07-12
PEP,PEP,71344810,PEPSICO INC,2005-06-16,EPS,6,0.67,0.01,2005-06-30,0.7,2005-07-12
PEP,PEP,71344810,PEPSICO INC,2005-07-14,EPS,6,0.73,0.01,2005-09-30,0.78,2005-09-29
PEP,PEP,71344810,PEPSICO INC,2005-08-18,EPS,6,0.73,0.01,2005-09-30,0.78,2005-09-29
PEP,PEP,71344810,PEPSICO INC,2005-09-15,EPS,6,0.73,0.01,2005-09-30,0.78,2005-09-29
PEP,PEP,71344810,PEPSICO INC,2005-10-20,EPS,6,0.65,0.01,2005-12-31,0.65,2006-02-08
PEP,PEP,71344810,PEPSICO INC,2005-11-17,EPS,6,0.65,0.01,2005-12-31,0.65,2006-02-08
PEP,PEP,71344810,PEPSICO INC,2005-12-15,EPS,6,0.65,0.01,2005-12-31,0.65,2006-02-08
PEP,PEP,71344810,PEPSICO INC,2006-01-19,EPS,6,0.65,0.01,2005-12-31,0.65,2006-02-08
PEP,PEP,71344810,PEPSICO INC,2006-02-16,EPS,6,0.58,0.01,2006-03-31,0.6,2006-04-26
PEP,PEP,71344810,PEPSICO INC,2006-03-16,EPS,6,0.58,0.01,2006-03-31,0.6,2006-04-26
PEP,PEP,71344810,PEPSICO INC,2006-04-20,EPS,6,0.58,0.01,2006-03-31,0.6,2006-04-26
PEP,PEP,71344810,PEPSICO INC,2006-05-18,EPS,6,0.77,0.01,2006-06-30,0.8,2006-07-13
PEP,PEP,71344810,PEPSICO INC,2006-06-15,EPS,6,0.77,0.01,2006-06-30,0.8,2006-07-13
PEP,PEP,71344810,PEPSICO INC,2006-07-20,EPS,6,0.86,0.01,2006-09-30,0.88,2006-10-12
PEP,PEP,71344810,PEPSICO INC,2006-08-17,EPS,6,0.86,0.01,2006-09-30,0.88,2006-10-12
PEP,PEP,71344810,PEPSICO INC,2006-09-14,EPS,6,0.86,0.01,2006-09-30,0.88,2006-10-12
