costat,curcdq,datafmt,indfmt,consol,tic,datadate,gvkey,conm,cusip,sic,fqtr,fyearq,rdq,atq,ceqq,cshoq,epspxq,ltq,niq,saleq,prclq
A,USD,STD,INDL,C,GILD,2007-03-31,024856,GILEAD SCIENCES INC,375558103,2836,1,2007,2007-04-18,4615.3790,2382.6790,465.5450,0.8800,2174.8110,407.4070,1028.4300,61.920000000000
A,USD,STD,INDL,C,GILD,2010-03-31,024856,GILEAD SCIENCES INC,375558103,2836,1,2010,2010-04-20,10695.9980,7341.9960,901.8390,0.9500,3193.3260,854.9010,2085.8530,42.700000000000
A,USD,STD,INDL,C,GILD,2010-06-30,024856,GILEAD SCIENCES INC,375558103,2836,2,2010,2010-07-20,10496.7080,6562.4950,859.7200,0.8100,3796.7080,712.0610,1927.2240,32.840000000000
A,USD,STD,INDL,C,GILD,2010-09-30,024856,GILEAD SCIENCES INC,375558103,2836,3,2010,2010-10-19,11455.5910,5706.3140,815.4740,0.8500,5576.8190,704.8760,1937.6560,31.730000000000
A,USD,STD,INDL,C,GILD,2012-06-30,024856,GILEAD SCIENCES INC,375558103,2836,2,2012,2012-07-26,20501.9500,8002.1200,756.1530,0.9400,12418.5630,711.5640,2405.1860,45.330000000000
A,USD,STD,INDL,C,GILD,2012-09-30,024856,GILEAD SCIENCES INC,375558103,2836,3,2012,2012-10-23,20963.8290,8603.6420,757.9330,0.8900,12213.6670,675.5050,2426.5970,49.600000000000
A,USD,STD,INDL,C,GILD,2012-12-31,024856,GILEAD SCIENCES INC,375558103,2836,4,2012,2013-02-04,21239.8380,9309.7390,759.5820,1.0000,11688.9690,762.5410,2588.2850,64.140000000000
A,USD,STD,INDL,C,GILD,2016-12-31,024856,GILEAD SCIENCES INC,375558103,2836,4,2016,2017-02-07,56977.0000,18887.0000,1310.0000,2.3600,37614.0000,3108.0000,7320.0000,70.830000000000
A,USD,STD,INDL,C,GILD,2017-03-31,024856,GILEAD SCIENCES INC,375558103,2836,1,2017,2017-05-02,57701.0000,20441.0000,1307.0000,2.0700,36784.0000,2702.0000,6505.0000,65.380000000000
A,USD,STD,INDL,C,GILD,2017-06-30,024856,GILEAD SCIENCES INC,375558103,2836,2,2017,2017-07-26,60263.0000,22677.0000,1306.0000,2.3500,37172.0000,3073.0000,7141.0000,63.759000000000
A,USD,STD,INDL,C,GILD,2017-09-30,024856,GILEAD SCIENCES INC,375558103,2836,3,2017,2017-10-26,64662.0000,24845.0000,1307.0000,2.0800,39408.0000,2718.0000,6512.0000,68.540000000000
A,USD,STD,INDL,C,GILD,2017-12-31,024856,GILEAD SCIENCES INC,375558103,2836,4,2017,2018-02-06,70283.0000,20442.0000,1308.0000,-2.9600,49782.0000,-3865.0000,5949.0000,70.050000000000
A,USD,STD,INDL,C,GILD,2020-09-30,024856,GILEAD SCIENCES INC,375558103,2836,3,2020,2020-10-28,60878.0000,17445.0000,1253.0000,0.2900,43407.0000,360.0000,6577.0000,61.645000000000
A,USD,STD,INDL,C,GILD,2020-12-31,024856,GILEAD SCIENCES INC,375558103,2836,4,2020,2021-02-04,68407.0000,18202.0000,1254.0000,1.2400,50186.0000,1551.0000,7421.0000,56.560000000000
A,USD,STD,INDL,C,GILD,2021-03-31,024856,GILEAD SCIENCES INC,375558103,2836,1,2021,2021-04-29,67492.0000,18952.0000,1254.0000,1.3800,48528.0000,1729.0000,6423.0000,57.929100000000
A,USD,STD,INDL,C,GILD,2021-06-30,024856,GILEAD SCIENCES INC,375558103,2836,2,2021,2021-07-29,67984.0000,19703.0000,1254.0000,1.2100,48274.0000,1522.0000,6217.0000,61.945000000000
A,USD,STD,INDL,C,GILD,2021-09-30,024856,GILEAD SCIENCES INC,375558103,2836,3,2021,2021-10-28,67098.0000,21470.0000,1255.0000,2.0600,45627.0000,2592.0000,7421.0000,67.370000000000
A,USD,STD,INDL,C,SBUX,2001-09-30,025434,STARBUCKS CORP,855244109,5812,4,2001,2001-11-15,1851.0390,1375.9270,380.0440,0.1400,470.1830,53.2480,689.5360,13.460000000000
A,USD,STD,INDL,C,SBUX,2001-12-31,025434,STARBUCKS CORP,855244109,5812,1,2002,2002-01-24,1964.4460,1500.3320,382.7730,0.1800,463.6670,67.7200,805.3350,14.160000000000
A,USD,STD,INDL,C,SBUX,2002-03-31,025434,STARBUCKS CORP,855244109,5812,2,2002,2002-04-25,2019.6020,1584.1620,386.5210,0.0800,435.4400,31.7230,783.2170,19.000000000000
A,USD,STD,INDL,C,SBUX,2002-06-30,025434,STARBUCKS CORP,855244109,5812,3,2002,2002-07-25,2215.7600,1712.0880,390.2160,0.1400,503.6720,55.5630,835.1580,21.930000000000
A,USD,STD,INDL,C,SBUX,2005-03-31,025434,STARBUCKS CORP,855244109,5812,2,2005,2005-04-27,3603.4170,2604.2840,397.9000,0.2500,999.1330,100.4610,1518.7160,49.140000000000
A,USD,STD,INDL,C,SBUX,2005-06-30,025434,STARBUCKS CORP,855244109,5812,3,2005,2005-07-27,3327.9810,2275.8570,389.5410,0.3200,1052.1240,125.5130,1601.7990,44.580000000000
A,USD,STD,INDL,C,SBUX,2005-09-30,025434,STARBUCKS CORP,855244109,5812,4,2005,2005-11-17,3514.0650,2090.6340,383.7210,0.3300,1412.2780,123.7220,1659.2410,46.010000000000
A,USD,STD,INDL,C,SBUX,2005-12-31,025434,STARBUCKS CORP,855244109,5812,1,2006,2006-02-01,3711.5050,2232.7920,767.1050,0.2300,1478.7130,174.1560,1934.0920,24.860000000000
A,USD,STD,INDL,C,SBUX,2007-03-31,025434,STARBUCKS CORP,855244109,5812,2,2007,2007-05-03,4636.8750,2212.2990,746.0570,0.2000,2409.5640,150.8000,2255.6000,28.860000000000
A,USD,STD,INDL,C,SBUX,2007-06-30,025434,STARBUCKS CORP,855244109,5812,3,2007,2007-08-01,4903.9230,2355.7850,745.3040,0.2100,2532.1080,158.3350,2359.2620,25.220000000000
A,USD,STD,INDL,C,SBUX,2007-09-30,025434,STARBUCKS CORP,855244109,5812,4,2007,2007-11-15,5343.8780,2284.1170,738.2850,0.2100,3042.5090,158.5030,2440.9350,25.630000000000
A,USD,STD,INDL,C,SBUX,2007-12-31,025434,STARBUCKS CORP,855244109,5812,1,2008,2008-01-30,5506.4000,2253.2000,727.6000,0.2800,3234.6000,208.1000,2767.6000,19.890000000000
A,USD,STD,INDL,C,SBUX,2010-09-30,025434,STARBUCKS CORP,855244109,5812,4,2010,2010-11-04,6385.9000,3674.7000,742.6000,0.3800,2703.6000,278.9000,2838.0000,22.500000000000
A,USD,STD,INDL,C,SBUX,2010-12-31,025434,STARBUCKS CORP,855244109,5812,1,2011,2011-01-26,6931.1000,4051.7000,748.8000,0.4600,2870.8000,346.6000,2950.8000,25.370000000000
A,USD,STD,INDL,C,SBUX,2011-03-31,025434,STARBUCKS CORP,855244109,5812,2,2011,2011-04-27,7027.6000,4317.8000,748.8000,0.3500,2700.4000,261.5000,2785.7000,30.750000000000
A,USD,STD,INDL,C,SBUX,2011-06-30,025434,STARBUCKS CORP,855244109,5812,3,2011,2011-07-28,7097.8000,4338.9000,748.4000,0.3700,2756.3000,279.3000,2932.2000,34.610000000000
A,USD,STD,INDL,C,SBUX,2015-09-30,025434,STARBUCKS CORP,855244109,5812,4,2015,2015-10-29,12446.1000,5818.0000,1485.1000,0.4400,6626.3000,652.5000,4914.8000,42.050000000000
A,USD,STD,INDL,C,SBUX,2015-12-31,025434,STARBUCKS CORP,855244109,5812,1,2016,2016-01-21,12943.5000,5981.5000,1485.6000,0.4600,6960.1000,687.6000,5373.5000,55.890000000000
A,USD,STD,INDL,C,SBUX,2016-03-31,025434,STARBUCKS CORP,855244109,5812,2,2016,2016-04-21,12519.4000,5094.6000,1464.5000,0.3900,7423.0000,575.0000,4993.3000,52.630000000000
A,USD,STD,INDL,C,SBUX,2016-06-30,025434,STARBUCKS CORP,855244109,5812,3,2016,2016-07-21,13833.2000,5721.8000,1466.4000,0.5100,8109.2000,754.2000,5237.9000,53.410000000000
A,USD,STD,INDL,C,SBUX,2019-09-30,025434,STARBUCKS CORP,855244109,5812,4,2019,2019-10-30,19219.6000,-6232.2000,1184.6000,0.6700,25450.6000,802.8000,6747.0000,84.030000000000
A,USD,STD,INDL,C,SBUX,2019-12-31,025434,STARBUCKS CORP,855244109,5812,1,2020,2020-01-28,27731.3000,-6759.9000,1174.5000,0.7500,34490.4000,885.7000,7097.1000,81.030100000000
A,USD,STD,INDL,C,SBUX,2020-03-31,025434,STARBUCKS CORP,855244109,5812,2,2020,2020-04-28,27478.9000,-7530.1000,1168.1000,0.2800,35011.8000,328.4000,5995.7000,50.020000000000
A,USD,STD,INDL,C,SBUX,2020-06-30,025434,STARBUCKS CORP,855244109,5812,3,2020,2020-07-28,29140.6000,-8621.6000,1168.9000,-0.5800,37764.9000,-678.4000,4222.1000,60.900000000000
A,USD,STD,INDL,C,SBUX,2023-09-30,025434,STARBUCKS CORP,855244109,5812,4,2023,2023-11-02,29445.5000,-7994.8000,1142.6000,1.0700,37433.3000,1219.3000,9373.6000,90.209900000000
A,USD,STD,INDL,C,SBUX,2023-12-31,025434,STARBUCKS CORP,855244109,5812,1,2024,2024-01-30,29179.7000,-8616.0000,1132.2000,0.9000,37788.6000,1024.4000,9425.3000,89.210000000000
A,USD,STD,INDL,C,COST,1999-02-28,029028,COSTCO WHOLESALE CORP,22160K105,5399,2,1999,1999-03-04,6977.2900,3187.0880,219.5380,0.6900,3679.2560,152.0320,6592.3580,57.375000000000
A,USD,STD,INDL,C,COST,1999-05-31,029028,COSTCO WHOLESALE CORP,22160K105,5399,3,1999,1999-05-27,7117.7700,3367.0680,220.7420,0.4800,3635.7780,105.8770,6053.8200,70.625000000000
A,USD,STD,INDL,C,COST,1999-08-31,029028,COSTCO WHOLESALE CORP,22160K105,5399,4,1999,1999-10-07,7505.0010,3532.1100,221.3680,0.6900,3852.1110,153.1780,8811.7750,70.625000000000
A,USD,STD,INDL,C,COST,1999-11-30,029028,COSTCO WHOLESALE CORP,22160K105,5399,1,2000,1999-12-09,8248.0460,3702.8760,222.1740,0.5800,4416.8940,129.3180,6943.5120,65.375000000000
A,USD,STD,INDL,C,COST,2000-02-29,029028,COSTCO WHOLESALE CORP,22160K105,5399,2,2000,2000-03-02,8108.3460,3937.2340,446.4010,0.4100,4041.5380,181.6080,7736.9870,41.843750000000
A,USD,STD,INDL,C,COST,2004-02-29,029028,COSTCO WHOLESALE CORP,22160K105,5399,2,2004,2004-03-03,14277.4680,7111.7910,458.7760,0.4900,7104.2600,226.7920,11548.9740,35.130000000000
A,USD,STD,INDL,C,COST,2004-05-31,029028,COSTCO WHOLESALE CORP,22160K105,5399,3,2004,2004-05-27,14615.2820,7212.1060,459.3900,0.4300,7341.2600,198.6580,10897.2390,35.050000000000
A,USD,STD,INDL,C,COST,2004-08-31,029028,COSTCO WHOLESALE CORP,22160K105,5399,4,2004,2004-10-07,15092.5480,7624.8100,462.6370,0.6400,7408.4720,296.7680,15139.3010,37.650000000000
A,USD,STD,INDL,C,COST,2004-11-30,029028,COSTCO WHOLESALE CORP,22160K105,5399,1,2005,2004-12-09,16410.3180,8210.0020,471.8730,0.4100,8140.5870,193.1530,11578.0030,39.050000000000
A,USD,STD,INDL,C,COST,2007-02-28,029028,COSTCO WHOLESALE CORP,22160K105,5399,2,2007,2007-03-08,17925.2210,8788.4000,449.3270,0.5500,9070.6730,249.4780,15336.4000,51.730000000000
A,USD,STD,INDL,C,COST,2007-05-31,029028,COSTCO WHOLESALE CORP,22160K105,5399,3,2007,2007-05-31,19538.4850,8481.2640,440.2300,0.5000,10989.5230,223.9860,14887.4240,51.520000000000
A,USD,STD,INDL,C,COST,2007-08-31,029028,COSTCO WHOLESALE CORP,22160K105,5399,4,2007,2007-10-10,19606.5860,8623.3410,437.0130,0.8500,10913.9280,372.4220,20533.4430,54.850000000000
A,USD,STD,INDL,C,COST,2007-11-30,029028,COSTCO WHOLESALE CORP,22160K105,5399,1,2008,2007-12-13,21004.0690,8762.4110,434.9620,0.6000,12171.1810,261.9810,15809.5300,56.090000000000
A,USD,STD,INDL,C,COST,2011-02-28,029028,COSTCO WHOLESALE CORP,22160K105,5399,2,2011,2011-03-02,25716.0000,11583.0000,437.1640,0.8000,13592.0000,348.0000,20875.0000,68.010000000000
A,USD,STD,INDL,C,COST,2011-05-31,029028,COSTCO WHOLESALE CORP,22160K105,5399,3,2011,2011-05-25,26974.0000,11963.0000,437.7350,0.7400,14433.0000,324.0000,20623.0000,69.540000000000
A,USD,STD,INDL,C,COST,2011-08-31,029028,COSTCO WHOLESALE CORP,22160K105,5399,4,2011,2011-10-05,26761.0000,12002.0000,434.2660,1.0900,14188.0000,478.0000,28178.0000,70.220000000000
A,USD,STD,INDL,C,COST,2011-11-30,029028,COSTCO WHOLESALE CORP,22160K105,5399,1,2012,2011-12-08,28004.0000,11909.0000,435.2540,0.7400,15557.0000,320.0000,21628.0000,76.590000000000
A,USD,STD,INDL,C,COST,2017-08-31,029028,COSTCO WHOLESALE CORP,22160K105,5399,4,2017,2017-10-05,36347.0000,10778.0000,437.2040,2.1000,25268.0000,919.0000,42300.0000,150.000000000000
A,USD,STD,INDL,C,COST,2015-11-30,029028,COSTCO WHOLESALE CORP,22160K105,5399,1,2016,2015-12-08,35451.0000,10848.0000,439.7770,1.1000,24371.0000,480.0000,27220.0000,137.500100000000
A,USD,STD,INDL,C,COST,2016-02-29,029028,COSTCO WHOLESALE CORP,22160K105,5399,2,2016,2016-03-02,32388.0000,11000.0000,439.2560,1.2400,21154.0000,546.0000,28170.0000,141.620000000000
A,USD,STD,INDL,C,COST,2016-05-31,029028,COSTCO WHOLESALE CORP,22160K105,5399,3,2016,2016-05-25,33873.0000,11505.0000,438.3680,1.2400,22125.0000,545.0000,26769.0000,138.570000000000
A,USD,STD,INDL,C,COST,2016-08-31,029028,COSTCO WHOLESALE CORP,22160K105,5399,4,2016,2016-09-29,33163.0000,12079.0000,437.5240,1.7800,20831.0000,779.0000,36560.0000,148.550000000000
A,USD,STD,INDL,C,COST,2016-11-30,029028,COSTCO WHOLESALE CORP,22160K105,5399,1,2017,2016-12-07,36532.0000,11973.0000,439.3430,1.2400,24301.0000,545.0000,28099.0000,142.110000000000
A,USD,STD,INDL,C,COST,2020-05-31,029028,COSTCO WHOLESALE CORP,22160K105,5399,3,2020,2020-05-28,51732.0000,16802.0000,441.5230,1.9000,34529.0000,838.0000,37266.0000,276.340000000000
A,USD,STD,INDL,C,COST,2020-08-31,029028,COSTCO WHOLESALE CORP,22160K105,5399,4,2020,2020-09-24,55556.0000,18284.0000,441.2550,3.1400,36851.0000,1389.0000,53383.0000,293.839400000000
A,USD,STD,INDL,C,COST,2020-11-30,029028,COSTCO WHOLESALE CORP,22160K105,5399,1,2021,2020-12-10,60217.0000,14860.0000,442.9550,2.6300,44908.0000,1166.0000,43208.0000,331.200000000000
A,USD,STD,INDL,C,COST,2021-02-28,029028,COSTCO WHOLESALE CORP,22160K105,5399,2,2021,2021-03-04,54918.0000,15652.0000,442.6540,2.1500,38789.0000,951.0000,44769.0000,330.940000000000
A,USD,STD,INDL,C,COST,2021-05-31,029028,COSTCO WHOLESALE CORP,22160K105,5399,3,2021,2021-05-27,57274.0000,16482.0000,442.1410,2.7500,40300.0000,1220.0000,45277.0000,307.000000000000
A,USD,STD,INDL,C,COST,2022-11-30,029028,COSTCO WHOLESALE CORP,22160K105,5399,1,2023,2022-12-08,66027.0000,21471.0000,443.8410,3.0700,44551.0000,1364.0000,54437.0000,449.030000000000
A,USD,STD,INDL,C,COST,2023-02-28,029028,COSTCO WHOLESALE CORP,22160K105,5399,2,2023,2023-03-02,66848.0000,22794.0000,443.5500,3.3000,44049.0000,1466.0000,55266.0000,447.900000000000
A,USD,STD,INDL,C,COST,2023-05-31,029028,COSTCO WHOLESALE CORP,22160K105,5399,3,2023,2023-05-25,66752.0000,23568.0000,443.2220,2.9400,43179.0000,1302.0000,53648.0000,465.330000000000
A,USD,STD,INDL,C,GS,2000-05-31,114628,GOLDMAN SACHS GROUP INC,38141G104,6211,2,2000,2000-06-20,278319.0000,11905.0000,483.9960,1.5600,266414.0000,755.0000,8196.0000,65.500000000000
A,USD,STD,INDL,C,GS,2000-08-31,114628,GOLDMAN SACHS GROUP INC,38141G104,6211,3,2000,2000-09-19,275004.0000,12693.0000,480.2640,1.7100,262311.0000,824.0000,8851.0000,73.625000000000
A,USD,STD,INDL,C,GS,2000-11-30,114628,GOLDMAN SACHS GROUP INC,38141G104,6211,4,2000,2000-12-19,289760.0000,16530.0000,513.7000,1.2300,273230.0000,601.0000,7989.0000,77.000000000000
A,USD,STD,INDL,C,GS,2001-02-28,114628,GOLDMAN SACHS GROUP INC,38141G104,6211,1,2001,2001-03-20,304812.0000,17438.0000,514.0000,1.4900,287374.0000,768.0000,9502.0000,80.250000000000
A,USD,STD,INDL,C,GS,2001-05-31,114628,GOLDMAN SACHS GROUP INC,38141G104,6211,2,2001,2001-06-19,297038.0000,18016.0000,513.2000,1.1200,279022.0000,577.0000,8158.0000,77.000000000000
A,USD,STD,INDL,C,GS,2001-08-31,114628,GOLDMAN SACHS GROUP INC,38141G104,6211,3,2001,2001-09-26,302029.0000,17958.0000,503.5000,0.9200,284071.0000,468.0000,7360.0000,75.050000000000
A,USD,STD,INDL,C,GS,2005-02-28,114628,GOLDMAN SACHS GROUP INC,38141G104,6211,1,2005,2005-03-17,596149.0000,26075.0000,490.6000,3.0600,568102.0000,1512.0000,9964.0000,100.440000000000
A,USD,STD,INDL,C,GS,2005-05-31,114628,GOLDMAN SACHS GROUP INC,38141G104,6211,2,2005,2005-06-16,624472.0000,25645.0000,479.7000,1.7800,595483.0000,865.0000,8949.0000,94.750000000000
A,USD,STD,INDL,C,GS,2005-08-31,114628,GOLDMAN SACHS GROUP INC,38141G104,6211,3,2005,2005-09-20,669518.0000,25857.0000,466.8000,3.4000,639833.0000,1617.0000,12333.0000,96.430000000000
A,USD,STD,INDL,C,GS,2005-11-30,114628,GOLDMAN SACHS GROUP INC,38141G104,6211,4,2005,2005-12-15,706804.0000,26252.0000,460.4000,3.5300,675638.0000,1632.0000,12145.0000,110.230000000000
A,USD,STD,INDL,C,GS,2009-03-31,114628,GOLDMAN SACHS GROUP INC,38141G104,6211,1,2009,2009-04-13,925290.0000,47046.0000,476.1000,3.4800,860663.0000,1814.0000,11880.0000,59.130000000000
A,USD,STD,INDL,C,GS,2009-06-30,114628,GOLDMAN SACHS GROUP INC,38141G104,6211,2,2009,2009-07-14,889544.0000,55856.0000,524.9000,5.2700,825793.0000,3435.0000,15189.0000,103.940000000000
A,USD,STD,INDL,C,GS,2009-09-30,114628,GOLDMAN SACHS GROUP INC,38141G104,6211,3,2009,2009-10-15,882185.0000,58397.0000,527.3000,5.7400,815874.0000,3188.0000,13682.0000,135.230000000000
A,USD,STD,INDL,C,GS,2009-12-31,114628,GOLDMAN SACHS GROUP INC,38141G104,6211,4,2009,2010-01-21,848942.0000,63757.0000,542.7000,9.0100,777268.0000,4948.0000,10922.0000,160.200000000000
A,USD,STD,INDL,C,GS,2012-03-31,114628,GOLDMAN SACHS GROUP INC,38141G104,6211,1,2012,2012-04-17,950932.0000,68556.0000,509.8000,4.0500,877899.0000,2109.0000,11801.0000,92.420000000000
A,USD,STD,INDL,C,GS,2012-06-30,114628,GOLDMAN SACHS GROUP INC,38141G104,6211,2,2012,2012-07-17,948638.0000,68005.0000,496.4000,1.8300,874560.0000,962.0000,8592.0000,90.430000000000
A,USD,STD,INDL,C,GS,2012-09-30,114628,GOLDMAN SACHS GROUP INC,38141G104,6211,3,2012,2012-10-16,949207.0000,68337.0000,486.1000,2.9500,874181.0000,1512.0000,10144.0000,91.150000000000
A,USD,STD,INDL,C,GS,2012-12-31,114628,GOLDMAN SACHS GROUP INC,38141G104,6211,4,2012,2013-01-16,938555.0000,69516.0000,480.5000,5.8700,862331.0000,2892.0000,10633.0000,113.840000000000
A,USD,STD,INDL,C,GS,2017-06-30,114628,GOLDMAN SACHS GROUP INC,38141G104,6211,2,2017,2017-07-18,906518.0000,75472.0000,402.9000,4.0000,819321.0000,1831.0000,10319.0000,209.620000000000
A,USD,STD,INDL,C,GS,2017-09-30,114628,GOLDMAN SACHS GROUP INC,38141G104,6211,3,2017,2017-10-17,930132.0000,75089.0000,393.7000,5.0900,843272.0000,2128.0000,11007.0000,214.640000000000
A,USD,STD,INDL,C,GS,2017-12-31,114628,GOLDMAN SACHS GROUP INC,38141G104,6211,4,2017,2018-01-17,916776.0000,70390.0000,388.9000,-5.5100,833980.0000,-1928.0000,10672.0000,233.550000000000
A,USD,STD,INDL,C,GS,2018-03-31,114628,GOLDMAN SACHS GROUP INC,38141G104,6211,1,2018,2018-04-17,973535.0000,72376.0000,387.6000,7.0200,889328.0000,2832.0000,13392.0000,239.290000000000
A,USD,STD,INDL,C,GS,2018-06-30,114628,GOLDMAN SACHS GROUP INC,38141G104,6211,2,2018,2018-07-17,968610.0000,75396.0000,387.9000,6.0400,880647.0000,2565.0000,13554.0000,219.120400000000
A,USD,STD,INDL,C,GS,2021-03-31,114628,GOLDMAN SACHS GROUP INC,38141G104,6211,1,2021,2021-04-14,1301548.0000,88461.0000,352.7000,18.8000,1202151.0000,6836.0000,19276.0000,260.160000000000
A,USD,STD,INDL,C,GS,2021-06-30,114628,GOLDMAN SACHS GROUP INC,38141G104,6211,2,2021,2021-07-13,1387922.0000,92687.0000,349.9000,15.2200,1284401.0000,5486.0000,16698.0000,322.965200000000
A,USD,STD,INDL,C,GS,2021-09-30,114628,GOLDMAN SACHS GROUP INC,38141G104,6211,3,2021,2021-10-15,1443230.0000,96344.0000,347.5000,15.1400,1335335.0000,5378.0000,15161.0000,349.000000000000
A,USD,STD,INDL,C,GS,2021-12-31,114628,GOLDMAN SACHS GROUP INC,38141G104,6211,4,2021,2022-01-18,1463988.0000,99223.0000,348.9000,10.9600,1353222.0000,3935.0000,13854.0000,366.650000000000
A,USD,STD,INDL,C,GS,2022-03-31,114628,GOLDMAN SACHS GROUP INC,38141G104,6211,1,2022,2022-04-14,1589441.0000,104536.0000,356.4000,10.8700,1473299.0000,3939.0000,14318.0000,318.550000000000
A,USD,STD,INDL,C,GS,2023-09-30,114628,GOLDMAN SACHS GROUP INC,38141G104,6211,3,2023,2023-10-17,1577153.0000,106074.0000,338.0000,5.5200,1459405.0000,2058.0000,28527.0000,312.700000000000
A,USD,STD,INDL,C,GS,2023-12-31,114628,GOLDMAN SACHS GROUP INC,38141G104,6211,4,2023,2024-01-16,1641594.0000,105702.0000,337.1000,5.5200,1524326.0000,2008.0000,28463.0000,289.356800000000
A,USD,STD,INDL,C,NVDA,1999-01-31,117768,NVIDIA CORP,67066G104,3674,4,1998,1999-02-23,113.3320,64.2090,28.7430,0.4800,49.1230,7.6620,65.5370,18.625000000000
A,USD,STD,INDL,C,COST,2022-05-31,029028,COSTCO WHOLESALE CORP,22160K105,5399,3,2022,2022-05-26,63852.0000,19968.0000,443.0290,3.0500,43339.0000,1353.0000,52596.0000,406.510100000000
A,USD,STD,INDL,C,COST,2022-08-31,029028,COSTCO WHOLESALE CORP,22160K105,5399,4,2022,2022-09-22,64166.0000,20642.0000,442.6640,4.2100,43519.0000,1868.0000,72091.0000,443.200000000000
A,USD,STD,INDL,C,AMZN,1999-03-31,064768,AMAZON.COM INC,023135106,5961,1,1999,1999-04-28,1812.9840,77.5370,161.3710,-0.3900,1735.4470,-61.6670,293.6430,84.250000000000
A,USD,STD,INDL,C,AMZN,1999-06-30,064768,AMAZON.COM INC,023135106,5961,2,1999,1999-07-21,2298.2140,571.0460,168.1530,-0.8600,1727.1680,-138.0080,314.3760,89.750000000000
A,USD,STD,INDL,C,AMZN,1999-09-30,064768,AMAZON.COM INC,023135106,5961,3,1999,1999-10-27,2239.7990,419.9250,339.2350,-0.5900,1819.8740,-197.0800,355.7780,41.000000000000
A,USD,STD,INDL,C,AMZN,1999-12-31,064768,AMAZON.COM INC,023135106,5961,4,1999,2000-02-02,2471.5510,266.2780,345.1550,-0.9600,2205.2730,-323.2130,676.0420,61.000000000000
A,USD,STD,INDL,C,AMZN,2000-03-31,064768,AMAZON.COM INC,023135106,5961,1,2000,2000-04-26,2729.7430,25.6170,349.9590,-0.9000,2704.1260,-308.4250,573.8890,58.437500000000
A,USD,STD,INDL,C,AMZN,2000-06-30,064768,AMAZON.COM INC,023135106,5961,2,2000,2000-07-26,2460.7300,-278.4240,355.4000,-0.9100,2739.1540,-317.1840,577.8760,32.468750000000
A,USD,STD,INDL,C,AMZN,2001-12-31,064768,AMAZON.COM INC,023135106,5961,4,2001,2002-01-22,1637.5470,-1440.0000,373.2180,0.0100,3077.5470,5.0870,1115.1710,5.510000000000
A,USD,STD,INDL,C,AMZN,2002-03-31,064768,AMAZON.COM INC,023135106,5961,1,2002,2002-04-23,1361.9280,-1447.3750,375.1090,-0.0600,2809.3030,-23.1500,847.4220,9.030000000000
A,USD,STD,INDL,C,AMZN,2002-06-30,064768,AMAZON.COM INC,023135106,5961,2,2002,2002-07-23,1435.0470,-1443.9110,380.3040,-0.2500,2878.9580,-93.5530,805.6050,12.520000000000
A,USD,STD,INDL,C,AMZN,2002-09-30,064768,AMAZON.COM INC,023135106,5961,3,2002,2002-10-24,1497.4050,-1478.4390,381.2160,-0.0900,2975.8440,-35.0800,851.2990,12.260000000000
A,USD,STD,INDL,C,AMZN,2003-12-31,064768,AMAZON.COM INC,023135106,5961,4,2003,2004-01-27,2162.0330,-1036.1070,403.3540,0.1800,3198.1400,73.1540,1945.7720,47.000000000000
A,USD,STD,INDL,C,AMZN,2004-03-31,064768,AMAZON.COM INC,023135106,5961,1,2004,2004-04-22,1738.5610,-905.0500,404.8940,0.2800,2643.6110,111.1360,1530.3490,39.150000000000
A,USD,STD,INDL,C,AMZN,2004-06-30,064768,AMAZON.COM INC,023135106,5961,2,2004,2004-07-22,1888.1100,-790.8580,406.7110,0.1900,2678.9680,76.4800,1387.3410,40.550000000000
A,USD,STD,INDL,C,AMZN,2004-09-30,064768,AMAZON.COM INC,023135106,5961,3,2004,2004-10-21,2108.6680,-721.0770,407.4640,0.1300,2829.7450,54.1470,1462.4750,34.850000000000
A,USD,STD,INDL,C,AMZN,2004-12-31,064768,AMAZON.COM INC,023135106,5961,4,2004,2005-02-02,3248.5080,-227.2110,409.7110,0.8500,3475.7190,346.6880,2540.9590,33.000000000000
A,USD,STD,INDL,C,AMZN,2005-03-31,064768,AMAZON.COM INC,023135106,5961,1,2005,2005-04-26,2472.0000,-162.0000,411.0000,0.1300,2634.0000,78.0000,1902.0000,32.820000000000
A,USD,STD,INDL,C,AMZN,2005-06-30,064768,AMAZON.COM INC,023135106,5961,2,2005,2005-07-26,2601.0000,-64.0000,412.0000,0.1300,2665.0000,52.0000,1753.0000,30.600000000000
A,USD,STD,INDL,C,AMZN,2005-09-30,064768,AMAZON.COM INC,023135106,5961,3,2005,2005-10-25,2832.0000,6.0000,414.0000,0.0700,2826.0000,30.0000,1858.0000,32.790000000000
A,USD,STD,INDL,C,AMZN,2014-06-30,064768,AMAZON.COM INC,023135106,5961,2,2014,2014-07-24,37898.0000,10602.0000,462.0000,-0.2700,27296.0000,-126.0000,19340.0000,284.380000000000
A,USD,STD,INDL,C,AMZN,2007-03-31,064768,AMAZON.COM INC,023135106,5961,1,2007,2007-04-24,3661.0000,353.0000,409.0000,0.2700,3308.0000,111.0000,3015.0000,36.300000000000
A,USD,STD,INDL,C,AMZN,2007-06-30,064768,AMAZON.COM INC,023135106,5961,2,2007,2007-07-24,3984.0000,550.0000,413.0000,0.1900,3434.0000,78.0000,2886.0000,39.550000000000
