caldt,vwretd,vwretx,ewretd,totval
18-06-2012,0.002208,0.002179,0.00182,17890302500
19-06-2012,0.011859,0.011814,0.013592,18101720300
20-06-2012,-0.001444,-0.001499,-0.000314,18078199100
21-06-2012,-0.023664,-0.023779,-0.01901,17648983200
22-06-2012,0.007409,0.0074,0.008503,17778507100
25-06-2012,-0.015792,-0.015876,-0.012443,17495614300
26-06-2012,0.004982,0.004957,0.002823,17582391600
27-06-2012,0.009199,0.008888,0.0104,17740345500
28-06-2012,-0.002112,-0.002162,-0.002551,17701963300
29-06-2012,0.025788,0.02562,0.023794,18147973800
02-07-2012,0.003925,0.003813,0.007437,18217530000
03-07-2012,0.008952,0.008782,0.011227,18350951200
05-07-2012,-0.004106,-0.004117,-0.000405,18275103200
06-07-2012,-0.010034,-0.010284,-0.007534,18087145900
09-07-2012,-0.002269,-0.002283,-0.002505,18046073500
10-07-2012,-0.008887,-0.008899,-0.008853,17885662400
11-07-2012,-0.000388,-0.000511,-0.000382,17876614900
12-07-2012,-0.00491,-0.004945,-0.004184,17787846800
13-07-2012,0.015487,0.015468,0.010921,18062799600
16-07-2012,-0.002565,-0.002567,-0.003959,18015902000
17-07-2012,0.006842,0.006838,0.002327,18138632400
18-07-2012,0.006432,0.00632,0.003944,18253593300
19-07-2012,0.002815,0.002735,-0.000505,18305504500
20-07-2012,-0.010074,-0.010099,-0.008994,18124537800
23-07-2012,-0.010141,-0.010163,-0.01234,17941124100
24-07-2012,-0.009648,-0.0097,-0.009936,17767085800
25-07-2012,0.000596,0.000571,0.002493,17778077300
26-07-2012,0.015678,0.015653,0.008254,18057744600
27-07-2012,0.019245,0.01912,0.017281,18386198400
30-07-2012,-0.000785,-0.000852,-0.003396,18370564000
31-07-2012,-0.005038,-0.005046,-0.003281,18297790800
01-08-2012,-0.00459,-0.004746,-0.010505,18206635600
02-08-2012,-0.007341,-0.007452,-0.005246,18070636700
03-08-2012,0.019424,0.019278,0.018353,18416925000
06-08-2012,0.003539,0.003514,0.007108,18481012900
07-08-2012,0.00655,0.006526,0.006676,18601434800
08-08-2012,0.00016,-0.000141,-0.001124,18601121300
09-08-2012,0.00166,0.00134,0.003749,18621028300
10-08-2012,0.001901,0.001866,-0.000901,18656431900
13-08-2012,-0.001821,-0.002032,-0.002102,18618583900
14-08-2012,0.000016,-0.000121,-0.002734,18612868400
15-08-2012,0.002878,0.002599,0.005323,18661021600
16-08-2012,0.00799,0.00793,0.008609,18809054700
17-08-2012,0.002765,0.002743,0.005543,18860421100
20-08-2012,-0.000655,-0.000701,-0.001877,18846830100
21-08-2012,-0.002505,-0.002553,-0.001062,18798512500
22-08-2012,-0.000203,-0.000273,-0.002121,18793889400
23-08-2012,-0.007514,-0.00754,-0.00472,18652392800
24-08-2012,0.005671,0.005528,0.00364,18754879000
27-08-2012,-0.000505,-0.000527,-0.000443,18745377000
28-08-2012,0.000265,0.00022,0.002823,18749800700
29-08-2012,0.001121,0.000847,0.002388,18767621600
30-08-2012,-0.007896,-0.008056,-0.007996,18616258800
31-08-2012,0.005793,0.005775,0.005374,18703710400
04-09-2012,0.000754,0.000667,0.003936,18715952900
05-09-2012,-0.000566,-0.000769,-0.000627,18701294000
06-09-2012,0.019824,0.019674,0.013993,19069047600
07-09-2012,0.005475,0.00543,0.006333,19172419000
10-09-2012,-0.005719,-0.005765,-0.001645,19062098000
11-09-2012,0.003394,0.003376,0.005106,19126540800
12-09-2012,0.002665,0.002322,0.004362,19191658500
13-09-2012,0.015341,0.015227,0.011363,19483176900
14-09-2012,0.006191,0.00618,0.008542,19605408100
17-09-2012,-0.004514,-0.004552,-0.003987,19515165300
18-09-2012,-0.001854,-0.00189,0.000039,19478603200
19-09-2012,0.001347,0.00129,0.001873,19503209800
20-09-2012,-0.001909,-0.002038,-0.003699,19467144800
21-09-2012,0.000413,0.000395,0.00553,19473556000
24-09-2012,-0.003119,-0.003141,-0.00325,19412561000
25-09-2012,-0.010992,-0.011069,-0.010376,19197978700
26-09-2012,-0.005605,-0.005867,-0.004808,19086012700
27-09-2012,0.010092,0.009996,0.009219,19276738500
28-09-2012,-0.004495,-0.004535,-0.003401,19201831100
01-10-2012,0.002796,0.002718,0.002607,19246988500
02-10-2012,0.001189,0.001146,0.000304,19267343300
03-10-2012,0.002669,0.002501,0.000063,19318621400
04-10-2012,0.007731,0.007718,0.006641,19468985500
05-10-2012,-0.000106,-0.000346,-0.000951,19457567400
08-10-2012,-0.003576,-0.003576,-0.003613,19388096600
09-10-2012,-0.009926,-0.009954,-0.009796,19194248500
10-10-2012,-0.005691,-0.005757,-0.004294,19082048300
11-10-2012,0.001664,0.001488,0.004687,19115783400
12-10-2012,-0.003507,-0.003542,-0.004472,19051515800
15-10-2012,0.007436,0.007429,0.004306,19193441100
16-10-2012,0.010091,0.010088,0.007217,19386842200
17-10-2012,0.005133,0.005045,0.005785,19485161900
18-10-2012,-0.002716,-0.002805,-0.004396,19430275400
19-10-2012,-0.015863,-0.015879,-0.013777,19123882100
22-10-2012,0.000087,0.000056,-0.000439,19124676500
23-10-2012,-0.013019,-0.013102,-0.006634,18874280500
24-10-2012,-0.002669,-0.002677,-0.001523,18823869700
25-10-2012,0.003279,0.003261,0.002164,18885594500
26-10-2012,-0.001364,-0.00137,-0.001951,18861606900
31-10-2012,0.002523,0.002209,0.003674,18898695200
01-11-2012,0.011438,0.011351,0.010433,19112107800
02-11-2012,-0.0098,-0.009857,-0.009248,18925980100
05-11-2012,0.002253,0.002066,0.0036,18965199100
06-11-2012,0.007916,0.007754,0.00615,19112686300
07-11-2012,-0.021581,-0.022261,-0.019338,18687523200
08-11-2012,-0.01189,-0.011931,-0.010326,18464766800
09-11-2012,0.001006,0.00096,-0.000539,18482202500
12-11-2012,-0.000224,-0.000224,-0.002166,18477922600
13-11-2012,-0.004194,-0.004497,-0.006416,18394685700
14-11-2012,-0.015015,-0.015323,-0.0169,18113040000
15-11-2012,-0.003003,-0.003181,-0.007098,18054551500
16-11-2012,0.006381,0.006289,0.006358,18169652000
19-11-2012,0.019481,0.019347,0.01748,18518404900
20-11-2012,0.001048,0.000953,0.001021,18537199900
21-11-2012,0.003248,0.003218,0.005592,18597376900
23-11-2012,0.012846,0.012744,0.010407,18834207900
26-11-2012,-0.001706,-0.001753,0.001469,18801278800
27-11-2012,-0.004455,-0.004545,-0.000693,18715689600
28-11-2012,0.007742,0.007425,0.005663,18855798300
29-11-2012,0.005452,0.004978,0.009257,18928710300
30-11-2012,0.000331,0.000321,0.001091,18931464500
03-12-2012,-0.004377,-0.004429,-0.002279,18834540900
04-12-2012,-0.001299,-0.001398,-0.001347,18806723500
05-12-2012,0.001733,0.001356,-0.00051,18832805700
06-12-2012,0.002858,0.002319,0.000648,18876577700
07-12-2012,0.00256,0.002492,0.001198,18929739500
10-12-2012,0.001495,0.001381,0.002804,18956153900
11-12-2012,0.006323,0.006299,0.00811,19072580600
12-12-2012,0.000202,-0.000171,-0.000668,19070332300
13-12-2012,-0.005907,-0.006253,-0.004059,18952595800
14-12-2012,-0.003265,-0.003358,0.000876,18889194200
17-12-2012,0.010471,0.010446,0.006957,19083948200
18-12-2012,0.011495,0.01126,0.010259,19299850000
19-12-2012,-0.004795,-0.00492,0.001053,19204592100
20-12-2012,0.005025,0.004851,0.004582,19297799500
21-12-2012,-0.008688,-0.008752,-0.005753,19129267800
24-12-2012,-0.002224,-0.002356,-0.002726,19076559800
26-12-2012,-0.0052,-0.005286,-0.003871,18975551000
27-12-2012,-0.00081,-0.001057,-0.002202,18955016500
28-12-2012,-0.009524,-0.009649,-0.004328,18770046500
31-12-2012,0.016717,0.016712,0.016256,19103552400
02-01-2013,0.025535,0.025361,0.026176,19588261700
03-01-2013,-0.001754,-0.001756,0.000926,19554469900
04-01-2013,0.005824,0.005823,0.0083,19668883100
07-01-2013,-0.002518,-0.00252,-0.000159,19619755300
08-01-2013,-0.002201,-0.002436,-0.000122,19568751800
09-01-2013,0.003438,0.003425,0.005696,19635197200
10-01-2013,0.006823,0.006814,0.00361,19768977500
11-01-2013,0.000348,0.000246,0.001148,19773985500
14-01-2013,-0.000444,-0.000447,0.000344,19763713500
15-01-2013,0.002023,0.002007,0.002172,19803452700
16-01-2013,-0.000717,-0.000805,-0.00162,19787713900
17-01-2013,0.005976,0.00596,0.007186,19909603200
18-01-2013,0.003019,0.003005,0.00267,19975775800
22-01-2013,0.005313,0.005234,0.006874,20079701700
23-01-2013,0.000368,0.000343,-0.000745,20085563700
24-01-2013,0.00071,0.000682,0.001691,20099209700
25-01-2013,0.00545,0.005447,0.00298,20210486800
28-01-2013,-0.001243,-0.001269,0.000895,20185224800
29-01-2013,0.003589,0.003472,0.002673,20257279000
30-01-2013,-0.003941,-0.004184,-0.005517,20167878900
31-01-2013,-0.000796,-0.000852,0.00357,20164388200
01-02-2013,0.009489,0.009439,0.008789,20356034300
04-02-2013,-0.011229,-0.01126,-0.00979,20140260800
05-02-2013,0.009553,0.00941,0.007708,20328647000
06-02-2013,0.001314,0.00118,0.002829,20353030800
07-02-2013,-0.002043,-0.002353,-0.002323,20304981800
08-02-2013,0.005478,0.005469,0.004049,20415044000
11-02-2013,-0.000967,-0.001016,-0.000015,20393742200
12-02-2013,0.002191,0.002141,0.003875,20437843700
13-02-2013,0.001428,0.00104,0.001468,20457001100
14-02-2013,0.000949,0.000814,0.001993,20470755200
15-02-2013,-0.001955,-0.002043,-0.001621,20430250500
19-02-2013,0.007138,0.006982,0.006718,20571514100
20-02-2013,-0.013459,-0.013507,-0.013997,20294085900
21-02-2013,-0.007153,-0.007331,-0.007353,20142873100
22-02-2013,0.008785,0.008685,0.007889,20316881900
25-02-2013,-0.017502,-0.017521,-0.015232,19960895400
26-02-2013,0.005654,0.00552,0.003977,20056860400
27-02-2013,0.012598,0.012387,0.007465,20306035600
28-02-2013,-0.000537,-0.000601,0.000016,20267117500
01-03-2013,0.001794,0.00176,0.002155,20303909600
04-03-2013,0.003836,0.00382,0.001364,20380919000
05-03-2013,0.009328,0.009287,0.00743,20572281200
06-03-2013,0.001617,0.001402,0.00326,20601395000
07-03-2013,0.002397,0.002292,0.004617,20650820800
08-03-2013,0.004981,0.004891,0.006807,20752039600
11-03-2013,0.002803,0.002732,0.002498,20808503000
12-03-2013,-0.001938,-0.002,-0.0015,20771798300
13-03-2013,0.000933,0.000555,0.000407,20783934800
14-03-2013,0.006045,0.006002,0.00508,20908314900
15-03-2013,-0.001549,-0.001556,-0.001455,20875040600
18-03-2013,-0.005385,-0.005436,-0.002374,20762569700
19-03-2013,-0.002963,-0.003007,-0.003618,20700660200
20-03-2013,0.007412,0.007398,0.006861,20854381500
21-03-2013,-0.007717,-0.007744,-0.004504,20693677400
22-03-2013,0.005983,0.005982,0.003527,20819241100
25-03-2013,-0.003078,-0.00308,-0.001355,20755484600
26-03-2013,0.007409,0.007061,0.003187,20903677400
27-03-2013,-0.000176,-0.000269,0.000709,20898442900
28-03-2013,0.004206,0.00416,0.003182,21009209400
01-04-2013,-0.005407,-0.005487,-0.008436,20890529500
02-04-2013,0.00285,0.002841,-0.002701,20950001000
03-04-2013,-0.012074,-0.012212,-0.01249,20694057200
04-04-2013,0.003822,0.003774,0.004026,20772425100
05-04-2013,-0.003722,-0.003732,-0.00112,20694512700
08-04-2013,0.006835,0.006606,0.004646,20831808800
09-04-2013,0.003684,0.00366,0.002206,20907813600
10-04-2013,0.011931,0.011876,0.012433,21156900700
11-04-2013,0.003239,0.003146,0.001052,21223462700
12-04-2013,-0.0036,-0.003634,-0.003755,21148506400
15-04-2013,-0.025633,-0.025638,-0.029164,20603961000
16-04-2013,0.01481,0.014806,0.01229,20908884500
17-04-2013,-0.0149,-0.014941,-0.014507,20594752800
18-04-2013,-0.005936,-0.005965,-0.002555,20478665400
19-04-2013,0.009444,0.009405,0.008292,20674859400
22-04-2013,0.004301,0.004285,0.003158,20763602700
23-04-2013,0.01039,0.010344,0.011529,20978251500
24-04-2013,0.002075,0.001979,0.004649,21019974500
25-04-2013,0.004908,0.004843,0.006474,21122223600
26-04-2013,-0.002452,-0.002552,-0.003024,21069247100
29-04-2013,0.007398,0.007342,0.006589,21224240300
30-04-2013,0.004157,0.004145,0.004141,21313407400
01-05-2013,-0.010733,-0.010873,-0.014434,21079342600
02-05-2013,0.009665,0.009548,0.010072,21287015100
03-05-2013,0.010614,0.010515,0.01162,21511478600
06-05-2013,0.002647,0.002563,0.004621,21567374800
07-05-2013,0.005263,0.00521,0.004451,21673772600
08-05-2013,0.005007,0.0046,0.004712,21773985300
09-05-2013,-0.003641,-0.003981,-0.002676,21695177600
10-05-2013,0.004923,0.004881,0.006409,21801698500
13-05-2013,-0.000546,-0.000664,-0.000629,21787470300
14-05-2013,0.00961,0.00943,0.007551,21993284700
15-05-2013,0.004123,0.003892,0.001966,22078947200
16-05-2013,-0.004661,-0.004714,-0.002453,21976956900
17-05-2013,0.009699,0.009675,0.007068,22190958000
20-05-2013,0.000496,0.000466,0.005475,22200678100
21-05-2013,0.001708,0.001661,0.001683,22239919900
22-05-2013,-0.009695,-0.009798,-0.010586,22023130400
23-05-2013,-0.002401,-0.002502,0.000477,21971588700
24-05-2013,-0.000875,-0.000944,0.000125,21952660300
28-05-2013,0.006521,0.006503,0.00718,22095559100
29-05-2013,-0.007002,-0.007175,-0.007356,21937144700
30-05-2013,0.004284,0.004109,0.005967,22027581100
31-05-2013,-0.013591,-0.01362,-0.009395,21736977500
03-06-2013,0.004597,0.004514,0.00258,21834372900
04-06-2013,-0.005626,-0.005656,-0.004849,21714018900
05-06-2013,-0.013492,-0.013707,-0.010704,21416700500
06-06-2013,0.009102,0.008978,0.00849,21609900500
07-06-2013,0.011815,0.011787,0.005596,21864118100
10-06-2013,0.00028,0.00021,0.003888,21831580900
11-06-2013,-0.010926,-0.010955,-0.009714,21600525000
12-06-2013,-0.008323,-0.008704,-0.007243,21414095500
13-06-2013,0.015177,0.015059,0.012027,21737801800
14-06-2013,-0.00539,-0.005402,-0.004982,21619443500
17-06-2013,0.007289,0.007279,0.005356,21777182700
18-06-2013,0.007552,0.007509,0.006664,21941112000
19-06-2013,-0.01331,-0.013331,-0.009391,21648384500
20-06-2013,-0.025653,-0.02576,-0.02367,21096547900
21-06-2013,0.001311,0.001296,0.003092,21125283400
24-06-2013,-0.012366,-0.012372,-0.01557,20864634400
25-06-2013,0.010378,0.010302,0.010511,21078342300
26-06-2013,0.009131,0.008846,0.005176,21266965900
27-06-2013,0.008142,0.008031,0.012623,21444325000
28-06-2013,-0.002962,-0.00301,0.001878,21385856100
01-07-2013,0.006751,0.006663,0.010072,21528785000
02-07-2013,-0.001325,-0.001486,-0.002882,21491785700
03-07-2013,0.000459,0.000449,-0.000019,21501186400
05-07-2013,0.009439,0.0094,0.007139,21704771500
08-07-2013,0.005209,0.004998,0.00367,21813046000
09-07-2013,0.007775,0.00775,0.005936,21982169000
10-07-2013,0.00069,0.000613,0.00334,21992459000
11-07-2013,0.01442,0.014269,0.012683,22284616100
12-07-2013,0.002713,0.002706,0.001394,22368352000
15-07-2013,0.002193,0.002184,0.005855,22417238700
16-07-2013,-0.003922,-0.003925,-0.001783,22329846600
17-07-2013,0.003037,0.002953,0.003931,22397704800
18-07-2013,0.005598,0.00552,0.005474,22521671800
19-07-2013,0.001505,0.001477,0.000484,22558183900
22-07-2013,0.002699,0.002677,0.004333,22618278600
23-07-2013,-0.001314,-0.001355,0.00204,22588695600
24-07-2013,-0.004821,-0.004837,-0.005995,22480298300
25-07-2013,0.004037,0.004001,0.006173,22571222200
26-07-2013,0.000213,0.000204,-0.001559,22576930000
29-07-2013,-0.003692,-0.003816,-0.00385,22491932700
30-07-2013,0.000461,0.000396,0.000669,22501105100
31-07-2013,0.000214,0.000073,0.00201,22471000600
01-08-2013,0.012495,0.012364,0.009983,22757722600
02-08-2013,0.001318,0.001284,0.000742,22790092800
05-08-2013,-0.000671,-0.000794,0.002603,22772096400
06-08-2013,-0.006609,-0.006644,-0.006463,22620570700
07-08-2013,-0.004542,-0.004841,-0.006128,22511851600
08-08-2013,0.005347,0.005142,0.005031,22630391500
09-08-2013,-0.002025,-0.002155,-0.000567,22588043200
12-08-2013,-0.000266,-0.000295,0.002988,22581319700
13-08-2013,0.001562,0.001344,-0.001226,22612032100
14-08-2013,-0.00424,-0.004413,-0.001195,22515472600
15-08-2013,-0.013228,-0.013363,-0.012013,22216107300
16-08-2013,-0.002921,-0.002977,-0.002059,22150486800
19-08-2013,-0.007071,-0.007122,-0.008484,21992154500
20-08-2013,0.005746,0.005694,0.009163,22117470600
21-08-2013,-0.006068,-0.006134,-0.004992,21981857600
22-08-2013,0.009181,0.009157,0.011425,22182999800
23-08-2013,0.004276,0.004172,0.003712,22275656700
26-08-2013,-0.002846,-0.002869,0.00038,22210185400
27-08-2013,-0.016527,-0.016533,-0.017999,21842978000
28-08-2013,0.002718,0.002526,0.002482,21898722300
29-08-2013,0.003293,0.003168,0.006163,21967629300
30-08-2013,-0.004853,-0.004933,-0.008698,21853492000
03-09-2013,0.004476,0.004427,0.004783,21950384400
04-09-2013,0.0077,0.007524,0.00755,22114881400
05-09-2013,0.001951,0.001897,0.003482,22156730400
06-09-2013,0.000863,0.000752,0.00251,22173819900
09-09-2013,0.010856,0.010809,0.012047,22415335600
10-09-2013,0.007375,0.007359,0.005568,22576588800
11-09-2013,0.00277,0.002594,0.000926,22633104800
12-09-2013,-0.003902,-0.004173,-0.004327,22539399200
13-09-2013,0.00263,0.002619,0.003722,22599341900
16-09-2013,0.005174,0.005162,0.003161,22716746400
17-09-2013,0.00511,0.00509,0.006142,22831407000
18-09-2013,0.012219,0.012185,0.011219,23112728300
19-09-2013,-0.001063,-0.001191,-0.000285,23085282400
20-09-2013,-0.007193,-0.007213,-0.003907,22925786000
23-09-2013,-0.004289,-0.004295,-0.002004,22827549500
24-09-2013,-0.0012,-0.001281,0.00273,22798456200
25-09-2013,-0.001705,-0.001756,0.000817,22759469900
26-09-2013,0.004049,0.0038,0.004359,22848274600
27-09-2013,-0.003597,-0.003698,-0.002075,22753076400
30-09-2013,-0.004893,-0.004927,-0.001768,22656575600
01-10-2013,0.00889,0.008806,0.009466,22845820400
02-10-2013,-0.000755,-0.0009,-0.000525,22825200700
03-10-2013,-0.008775,-0.008781,-0.006555,22625090900
04-10-2013,0.006866,0.006835,0.00588,22781833100
07-10-2013,-0.008636,-0.008641,-0.006237,22584191500
08-10-2013,-0.013366,-0.013575,-0.013788,22276636500
09-10-2013,-0.000527,-0.000613,-0.00241,22264237100
10-10-2013,0.02135,0.021199,0.018116,22754034400
11-10-2013,0.007091,0.007079,0.009056,22903369500
14-10-2013,0.004163,0.004163,0.003807,22998481600
15-10-2013,-0.006941,-0.006953,-0.005157,22838451200
16-10-2013,0.012979,0.012897,0.009739,23138744000
17-10-2013,0.007717,0.007678,0.010331,23316903200
18-10-2013,0.00711,0.007091,0.006566,23481370100
21-10-2013,0.000159,0.000143,0.000443,23482541600
22-10-2013,0.005456,0.005408,0.003632,23610016600
23-10-2013,-0.005238,-0.005256,-0.004545,23486175200
24-10-2013,0.004123,0.004108,0.004608,23582399800
25-10-2013,0.003183,0.003181,-0.000268,23662405300
28-10-2013,0.000332,0.000322,-0.00192,23669850200
29-10-2013,0.004548,0.004421,0.003789,23775252600
30-10-2013,-0.005755,-0.005856,-0.008123,23617583600
31-10-2013,-0.003447,-0.003551,-0.004465,23513531900
01-11-2013,0.001542,0.001503,-0.002229,23551455800
04-11-2013,0.004343,0.004323,0.008056,23653572500
05-11-2013,-0.002844,-0.002977,-0.001528,23579739500
06-11-2013,0.003011,0.00255,-0.001336,23640307200
07-11-2013,-0.014007,-0.014184,-0.013764,23330960900
08-11-2013,0.012731,0.012712,0.010625,23628628600
11-11-2013,0.001071,0.001071,0.002998,23653845600
12-11-2013,-0.002215,-0.002286,-0.00292,23599848500
13-11-2013,0.008704,0.00844,0.007614,23794352900
14-11-2013,0.0045,0.004347,0.002079,23900024100
15-11-2013,0.004364,0.004337,0.005797,24005041200
18-11-2013,-0.004813,-0.004866,-0.00484,23886102000
19-11-2013,-0.003376,-0.003534,-0.004586,23794694900
20-11-2013,-0.003173,-0.00323,-0.002806,23728142300
21-11-2013,0.008825,0.008763,0.010161,23936931200
22-11-2013,0.00464,0.004545,0.003919,24047702500
25-11-2013,-0.001394,-0.001421,0.000135,24012852800
26-11-2013,0.001123,0.000994,0.00479,24037477800
27-11-2013,0.002761,0.002562,0.006308,24099002200
29-11-2013,0.00011,0.000045,0.004261,24097113700
02-12-2013,-0.00347,-0.003511,-0.007476,24012486200
03-12-2013,-0.003735,-0.003797,-0.003955,23921795000
04-12-2013,-0.000961,-0.001184,-0.000578,23892172900
05-12-2013,-0.00351,-0.003537,-0.001509,23808382500
06-12-2013,0.009697,0.009621,0.006703,24037463200
09-12-2013,0.001877,0.001826,-0.000918,24076423000
10-12-2013,-0.002917,-0.002944,-0.00251,24005599800
11-12-2013,-0.012134,-0.012293,-0.011864,23710946800
12-12-2013,-0.002469,-0.002724,-0.000239,23674512100
13-12-2013,0.001292,0.001261,0.003497,23712304300
16-12-2013,0.006512,0.006498,0.007479,23869435600
17-12-2013,-0.002323,-0.002336,0.000225,23812520700
18-12-2013,0.014618,0.014545,0.008901,24158694300
19-12-2013,-0.000818,-0.000925,-0.001751,24136255600
20-12-2013,0.007016,0.007003,0.011358,24299927800
23-12-2013,0.006298,0.006193,0.009689,24450440600
24-12-2013,0.003534,0.00342,0.004711,24532089600
26-12-2013,0.00409,0.00407,0.002565,24633659500
27-12-2013,-0.000199,-0.00047,0.001359,24621563900
30-12-2013,0.000258,0.00019,0.000379,24626449400
31-12-2013,0.004314,0.004258,0.004283,24735186300
02-01-2014,-0.008676,-0.00881,-0.00331,24515102900
03-01-2014,0.000468,0.000409,0.004761,24522011100
06-01-2014,-0.003382,-0.003403,-0.00161,24438439900
07-01-2014,0.006189,0.00618,0.00771,24589350600
08-01-2014,0.000213,0.000005,0.001249,24589886200
09-01-2014,0.00011,0.000045,0.000467,24593985700
10-01-2014,0.003402,0.003401,0.006009,24677804300
13-01-2014,-0.011817,-0.011923,-0.00814,24382766400
14-01-2014,0.010431,0.010411,0.010379,24636307900
15-01-2014,0.005158,0.005129,0.006557,24764576500
16-01-2014,-0.000243,-0.000264,0.002517,24757620300
17-01-2014,-0.003531,-0.003545,-0.00053,24676677900
21-01-2014,0.003415,0.003399,0.006045,24759579300
22-01-2014,0.001466,0.001366,0.004126,24807463200
23-01-2014,-0.008236,-0.008285,-0.006561,24613066300
24-01-2014,-0.021331,-0.021339,-0.020545,24083833400
27-01-2014,-0.006693,-0.006742,-0.011543,23917884900
28-01-2014,0.007348,0.007341,0.009079,24095026500
29-01-2014,-0.010079,-0.010262,-0.008211,23847377200
30-01-2014,0.011777,0.011705,0.010225,24128662100
31-01-2014,-0.005839,-0.005852,-0.005681,23993443100
03-02-2014,-0.023512,-0.023522,-0.022841,23427906600
04-02-2014,0.007628,0.00756,0.005866,23591650400
05-02-2014,-0.001983,-0.002285,-0.005799,23538211500
06-02-2014,0.011985,0.011584,0.008522,23812961300
07-02-2014,0.012775,0.012766,0.010652,24115833900
10-02-2014,0.001662,0.001631,0.00491,24155179400
11-02-2014,0.010611,0.010559,0.008763,24410919600
12-02-2014,0.001184,0.000783,0.001866,24429151300
13-02-2014,0.007071,0.006953,0.009286,24601604000
14-02-2014,0.004054,0.003983,0.002974,24699902700
18-02-2014,0.003199,0.00307,0.00791,24776150800
19-02-2014,-0.006856,-0.006926,-0.007118,24605121900
20-02-2014,0.006519,0.006363,0.007837,24763303400
21-02-2014,-0.000921,-0.001021,0.001638,24743297700
24-02-2014,0.006265,0.006246,0.006016,24898934600
25-02-2014,-0.001252,-0.001272,-0.001777,24867515200
26-02-2014,0.001102,0.000918,0.003651,24889876500
27-02-2014,0.00491,0.004762,0.006461,25009713000
28-02-2014,0.001727,0.001693,-0.001149,25093825300
03-03-2014,-0.006614,-0.006662,-0.003356,24928603000
04-03-2014,0.01563,0.015609,0.017855,25317470900
05-03-2014,0.000392,0.000231,0.002597,25322816800
06-03-2014,0.001591,0.001429,0.002147,25359141500
07-03-2014,-0.000671,-0.000769,-0.001222,25342278100
10-03-2014,-0.00118,-0.001231,-0.000626,25313498700
11-03-2014,-0.005586,-0.005641,-0.008126,25171668200
12-03-2014,0.001314,0.001015,0.001765,25196392300
13-03-2014,-0.011234,-0.011353,-0.00932,24910672500
14-03-2014,-0.001471,-0.001497,0.001343,24873084800
17-03-2014,0.008403,0.00839,0.005455,25082661200
18-03-2014,0.007755,0.007723,0.009443,25276782300
19-03-2014,-0.006693,-0.006724,-0.005115,25107560400
20-03-2014,0.00487,0.004849,0.001295,25231186000
21-03-2014,-0.002966,-0.002982,-0.001058,25156421300
24-03-2014,-0.006259,-0.006267,-0.010428,24998570800
25-03-2014,0.003357,0.003286,0.000755,25079894600
26-03-2014,-0.008333,-0.008386,-0.013681,24877730200
27-03-2014,-0.001181,-0.001419,-0.002007,24844242400
28-03-2014,0.004481,0.004401,0.002379,24942377000
31-03-2014,0.009334,0.009299,0.011587,25215975600
01-04-2014,0.008416,0.008331,0.01,25423993500
02-04-2014,0.002832,0.002701,0.003882,25491914600
03-04-2014,-0.003162,-0.003174,-0.00795,25442971600
04-04-2014,-0.012959,-0.012989,-0.014356,25124014000
07-04-2014,-0.011953,-0.011966,-0.012928,24826688600
08-04-2014,0.005469,0.005233,0.00653,24953495600
09-04-2014,0.01147,0.011398,0.011393,25239623500
10-04-2014,-0.021143,-0.021153,-0.019744,24716055100
11-04-2014,-0.010011,-0.010113,-0.010555,24470751600
14-04-2014,0.006636,0.00663,-0.000169,24633150500
15-04-2014,0.005425,0.005411,-0.001957,24770246900
16-04-2014,0.010769,0.010746,0.009836,25043844000
17-04-2014,0.002283,0.002246,0.004504,25106155400
21-04-2014,0.003614,0.003595,0.004875,25195399300
22-04-2014,0.005708,0.005655,0.009462,25338492600
23-04-2014,-0.002805,-0.002903,-0.004399,25264438600
24-04-2014,0.000723,0.000691,-0.001686,25282479800
25-04-2014,-0.009659,-0.009662,-0.013643,25037562100
28-04-2014,0.001053,0.000916,-0.005071,25060318000
29-04-2014,0.005721,0.005678,0.00257,25204827800
30-04-2014,0.00347,0.003404,0.002852,25273312000
01-05-2014,0.000786,0.000694,0.000735,25277425400
02-05-2014,-0.000314,-0.000326,0.000758,25270443100
05-05-2014,0.001352,0.001281,-0.000231,25302937300
06-05-2014,-0.008974,-0.009031,-0.010522,25075167800
07-05-2014,0.004473,0.004094,-0.003611,25171230900
08-05-2014,-0.002741,-0.002965,-0.008406,25098593000
09-05-2014,0.001622,0.001486,0.004058,25136095800
12-05-2014,0.011323,0.011241,0.016498,25418199100
13-05-2014,-0.000703,-0.000936,-0.003837,25394993600
14-05-2014,-0.004889,-0.00504,-0.008096,25268388400
15-05-2014,-0.008494,-0.008652,-0.00715,25050516100
16-05-2014,0.003404,0.003377,0.003524,25136001500
19-05-2014,0.004426,0.004368,0.006612,25246022000
20-05-2014,-0.007004,-0.007051,-0.008645,25068839600
21-05-2014,0.00755,0.007427,0.004431,25255963700
22-05-2014,0.003528,0.003422,0.006126,25343246400
23-05-2014,0.004857,0.004792,0.007483,25466881800
27-05-2014,0.006068,0.006059,0.008501,25621448400
28-05-2014,-0.001342,-0.001512,-0.000576,25584904700
29-05-2014,0.004993,0.004881,0.004069,25711013300
30-05-2014,0.000727,0.00072,-0.002747,25718915400
02-06-2014,0.000709,0.000617,-0.003469,25731789400
03-06-2014,-0.00037,-0.00041,-0.002667,25721616800
04-06-2014,0.002669,0.002516,0.002984,25785127700
05-06-2014,0.007262,0.007194,0.012238,25970643400
